DISTRICT_N,District_Name,Year,Object_Code,Object_Description_Long,Object_Spending
STATEWIDE,Texas Statewide,2024,6259,UTILITIES,"$1,541,666,038.00"
STATEWIDE,Texas Statewide,2024,6269,RENTALS - SHORT TERM AND NON-CAPITALIZED LEASES,"$217,513,590.00"
STATEWIDE,Texas Statewide,2024,6291,CONSULTING SERVICES,"$96,984,731.00"
STATEWIDE,Texas Statewide,2024,6299,MISCELLANEOUS CONTRACTED SERVICES,"$2,886,572,938.00"
STATEWIDE,Texas Statewide,2024,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$228,269,268.00"
STATEWIDE,Texas Statewide,2024,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$517,430,737.00"
STATEWIDE,Texas Statewide,2024,6321,INSTRUCTIONAL MATERIALS,"$360,231,484.00"
STATEWIDE,Texas Statewide,2024,6329,READING MATERIALS,"$135,622,715.00"
STATEWIDE,Texas Statewide,2024,6339,TESTING MATERIALS,"$82,195,798.00"
STATEWIDE,Texas Statewide,2024,6341,FOOD,"$1,240,244,626.00"
STATEWIDE,Texas Statewide,2024,6342,NON-FOOD,"$103,395,075.00"
STATEWIDE,Texas Statewide,2024,6343,ITEMS FOR SALE,"$15,127,074.00"
STATEWIDE,Texas Statewide,2024,6344,USDA DONATED COMMODITIES,"$222,649,146.00"
STATEWIDE,Texas Statewide,2024,6349,FOOD SERVICE SUPPLIES,"$9,326,479.00"
STATEWIDE,Texas Statewide,2024,6399,GENERAL SUPPLIES,"$3,286,416,073.00"
STATEWIDE,Texas Statewide,2024,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$194,766,584.00"
STATEWIDE,Texas Statewide,2024,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$251,774,465.00"
STATEWIDE,Texas Statewide,2024,6413,STIPENDS - NON-EMPLOYEES,"$2,031,870.00"
STATEWIDE,Texas Statewide,2024,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$12,673,186.00"
STATEWIDE,Texas Statewide,2024,6429,INSURANCE AND BONDING COSTS,"$883,061,027.00"
STATEWIDE,Texas Statewide,2024,6439,ELECTION COSTS,"$13,768,067.00"
STATEWIDE,Texas Statewide,2024,6449,DEPRECIATION EXPENSE,"$907,784.00"
STATEWIDE,Texas Statewide,2024,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$4,165,946.00"
STATEWIDE,Texas Statewide,2024,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$174,859,801.00"
STATEWIDE,Texas Statewide,2024,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$35,839,912.00"
STATEWIDE,Texas Statewide,2024,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$127,470,568.00"
STATEWIDE,Texas Statewide,2024,6495,DUES,"$37,432,457.00"
STATEWIDE,Texas Statewide,2024,6499,MISCELLANEOUS OPERATING COSTS,"$751,573,953.00"
STATEWIDE,Texas Statewide,2024,6511,BOND PRINCIPAL,"$5,931,403,694.00"
STATEWIDE,Texas Statewide,2024,6512,RIGHT TO USE LEASE LIABILITY - PRINCIPAL,"$112,821,987.00"
STATEWIDE,Texas Statewide,2024,6513,LONG-TERM DEBT PRINCIPAL,"$198,380,932.00"
STATEWIDE,Texas Statewide,2024,6514,SUBSCRIPTION-BASED INFORMATION TECH ARRANGEMENTS (SBITA)-PRINCIPAL,"$127,685,916.00"
STATEWIDE,Texas Statewide,2024,6519,DEBT PRINCIPAL,"$195,930,265.00"
STATEWIDE,Texas Statewide,2024,6521,INTEREST ON BONDS,"$4,810,167,690.00"
STATEWIDE,Texas Statewide,2024,6522,INTEREST ON RIGHT TO USE LEASES,"$10,498,119.00"
STATEWIDE,Texas Statewide,2024,6523,INTEREST ON DEBT,"$254,961,184.00"
STATEWIDE,Texas Statewide,2024,6524,AMORTIZATION OF BONDS AND OTHER DEBT RELATED COSTS,"$1,966,166.00"
STATEWIDE,Texas Statewide,2024,6525,AMORTIZATION OF PREMIUM AND DISCOUNT ON ISSUANCE OF BONDS,"$101,896.00"
STATEWIDE,Texas Statewide,2024,6526,INTEREST ON SUBSCRIPTION-BASED INFORMATION TECH ARRANGEMENTS (SBITA),"$5,067,729.00"
STATEWIDE,Texas Statewide,2024,6529,INTEREST EXPENDITURES/EXPENSES,"$5,569,830.00"
STATEWIDE,Texas Statewide,2024,6599,OTHER DEBT SERVICE FEES,"$526,567,969.00"
STATEWIDE,Texas Statewide,2024,6619,LAND PURCHASE AND IMPROVEMENT,"$582,964,319.00"
STATEWIDE,Texas Statewide,2024,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$13,183,256,609.00"
STATEWIDE,Texas Statewide,2024,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$462,886,735.00"
STATEWIDE,Texas Statewide,2024,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$1,108,171,023.00"
STATEWIDE,Texas Statewide,2024,6641,"VEHICLES PER-UNIT COST OF LESS THAN $5,000","$2,928,297.00"
STATEWIDE,Texas Statewide,2024,6649,FIXED ASSETS-OTHER -LOCALLY DEFINED GROUPINGS,"$472,520,528.00"
STATEWIDE,Texas Statewide,2024,6651,RIGHT TO USE LEASE - BUILDINGS,"$9,278,341.00"
STATEWIDE,Texas Statewide,2024,6659,RIGHT TO USE LEASE ASSETS - FURNITURE AND EQUIPMENT,"$128,145,595.00"
STATEWIDE,Texas Statewide,2024,6669,LIBRARY BOOKS AND MEDIA,"$13,116,429.00"
STATEWIDE,Texas Statewide,2024,8912,SPECIAL ITEMS - OTHER USES/NON-OPERATING EXPENSES,"$6,253,530.00"
STATEWIDE,Texas Statewide,2024,8913,EXTRAORDINARY ITEMS - OTHER USES/NON-OPERATING EXPENSES,"$27,036,185.00"
STATEWIDE,Texas Statewide,2024,8949,OTHER USES,"$2,595,906,757.00"
STATEWIDE,Texas Statewide,2024,8989,NON OPERATING EXPENSES,"$19,600,231.00"
1902,CAYUGA ISD,2018,6112,SUBSTITUTE PAY,"$50,399.00"
1902,CAYUGA ISD,2018,6119,TEACHER PAY & OTHER PROFESSIONALS,"$4,103,536.00"
1902,CAYUGA ISD,2018,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$986,409.00"
1902,CAYUGA ISD,2018,6139,EMPLOYEE ALLOWANCES,"$1,200.00"
1902,CAYUGA ISD,2018,6141,SOCIAL SECURITY/MEDICARE,"$73,490.00"
1902,CAYUGA ISD,2018,6142,GROUP HEALTH & LIFE INSURANCE,"$171,675.00"
1902,CAYUGA ISD,2018,6143,WORKERS' COMPENSATION,"$22,663.00"
1902,CAYUGA ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$329,301.00"
1902,CAYUGA ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$4,847.00"
1902,CAYUGA ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$202,811.00"
1902,CAYUGA ISD,2018,6211,LEGAL SERVICES,"$4,541.00"
1902,CAYUGA ISD,2018,6212,AUDIT SERVICES,"$19,000.00"
1902,CAYUGA ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$52,474.00"
1902,CAYUGA ISD,2018,6219,PROFESSIONAL SERVICES,"$274,397.00"
1902,CAYUGA ISD,2018,6229,TUITION AND TRANSFER PAYMENTS,"$24,932.00"
1902,CAYUGA ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$82,258.00"
1902,CAYUGA ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$196,271.00"
1902,CAYUGA ISD,2018,6259,UTILITIES,"$203,626.00"
1902,CAYUGA ISD,2018,6269,RENTALS - OPERATING LEASES,"$29,519.00"
1902,CAYUGA ISD,2018,6299,MISCELLANEOUS CONTRACTED SERVICES,"$82,169.00"
1902,CAYUGA ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$55,754.00"
1902,CAYUGA ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$85,451.00"
1902,CAYUGA ISD,2018,6329,READING MATERIALS,"$3,520.00"
1902,CAYUGA ISD,2018,6339,TESTING MATERIALS,"$13,480.00"
1902,CAYUGA ISD,2018,6341,FOOD,"$129,738.00"
1902,CAYUGA ISD,2018,6342,NON-FOOD,"$13,690.00"
1902,CAYUGA ISD,2018,6344,USDA DONATED COMMODITIES,"$16,181.00"
1902,CAYUGA ISD,2018,6399,GENERAL SUPPLIES,"$279,984.00"
1902,CAYUGA ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$81,256.00"
1902,CAYUGA ISD,2018,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$13,696.00"
1902,CAYUGA ISD,2018,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$7,394.00"
1902,CAYUGA ISD,2018,6429,INSURANCE AND BONDING COSTS,"$35,803.00"
1902,CAYUGA ISD,2018,6439,ELECTION COSTS,"$3,773.00"
1902,CAYUGA ISD,2018,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$170,146.00"
1902,CAYUGA ISD,2018,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$627,019.00"
1902,CAYUGA ISD,2018,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$16,508.00"
1902,CAYUGA ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$78,775.00"
1902,CAYUGA ISD,2018,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$50,504.00"
1902,CAYUGA ISD,2018,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$91,590.00"
1902,CAYUGA ISD,2018,8949,OTHER USES,"$7,938.00"
1902,CAYUGA ISD,2022,6112,SUBSTITUTE PAY,"$39,404.00"
1902,CAYUGA ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$4,836,841.00"
1902,CAYUGA ISD,2022,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$3,197.00"
1902,CAYUGA ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$26,149.00"
1902,CAYUGA ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,308,653.00"
1902,CAYUGA ISD,2022,6139,EMPLOYEE ALLOWANCES,"$3,600.00"
1902,CAYUGA ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$89,175.00"
1902,CAYUGA ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$172,983.00"
1902,CAYUGA ISD,2022,6143,WORKERS' COMPENSATION,"$36,625.00"
1902,CAYUGA ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$376,364.00"
1902,CAYUGA ISD,2022,6145,UNEMPLOYMENT COMPENSATION,"$4,112.00"
1902,CAYUGA ISD,2022,6146,TEACHER RETIREMENT/TRS CARE,"$336,117.00"
1902,CAYUGA ISD,2022,6211,LEGAL SERVICES,"$2,601.00"
1902,CAYUGA ISD,2022,6212,AUDIT SERVICES,"$48,809.00"
1902,CAYUGA ISD,2022,6213,TAX APPRAISAL AND COLLECTION,"$57,322.00"
1902,CAYUGA ISD,2022,6219,PROFESSIONAL SERVICES,"$299,506.00"
1902,CAYUGA ISD,2022,6229,TUITION AND TRANSFER PAYMENTS,"$15,180.00"
1902,CAYUGA ISD,2022,6239,EDUCATION SERVICE CENTER SERVICES,"$58,553.00"
1902,CAYUGA ISD,2022,6249,CONTRACTED MAINTENANCE AND REPAIR,"$352,872.00"
1902,CAYUGA ISD,2022,6259,UTILITIES,"$249,292.00"
1902,CAYUGA ISD,2022,6269,RENTALS - OPERATING LEASES,"$29,704.00"
1902,CAYUGA ISD,2022,6291,CONSULTING SERVICES,"$17,100.00"
1902,CAYUGA ISD,2022,6299,MISCELLANEOUS CONTRACTED SERVICES,"$144,990.00"
1902,CAYUGA ISD,2022,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$70,507.00"
1902,CAYUGA ISD,2022,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$136,393.00"
1902,CAYUGA ISD,2022,6329,READING MATERIALS,"$3,682.00"
1902,CAYUGA ISD,2022,6339,TESTING MATERIALS,"$19,509.00"
1902,CAYUGA ISD,2022,6341,FOOD,"$195,635.00"
1902,CAYUGA ISD,2022,6342,NON-FOOD,"$15,821.00"
1902,CAYUGA ISD,2022,6343,ITEMS FOR SALE,"$1,949.00"
1902,CAYUGA ISD,2022,6344,USDA DONATED COMMODITIES,"$27,108.00"
1902,CAYUGA ISD,2022,6399,GENERAL SUPPLIES,"$539,966.00"
1902,CAYUGA ISD,2022,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$71,997.00"
1902,CAYUGA ISD,2022,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$14,693.00"
1902,CAYUGA ISD,2022,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$9,415.00"
1902,CAYUGA ISD,2022,6429,INSURANCE AND BONDING COSTS,"$71,881.00"
1902,CAYUGA ISD,2022,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$1,770.00"
1902,CAYUGA ISD,2022,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$239,954.00"
1902,CAYUGA ISD,2022,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$462,680.00"
1902,CAYUGA ISD,2022,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$13,570.00"
1902,CAYUGA ISD,2022,6499,MISCELLANEOUS OPERATING COSTS,"$94,711.00"
1902,CAYUGA ISD,2022,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$165,162.00"
1902,CAYUGA ISD,2022,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$109,232.00"
1902,CAYUGA ISD,2022,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$38,086.00"
1902,CAYUGA ISD,2023,6112,SUBSTITUTE PAY,"$35,705.00"
1902,CAYUGA ISD,2023,6119,TEACHER PAY & OTHER PROFESSIONALS,"$4,968,404.00"
1902,CAYUGA ISD,2023,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$5,068.00"
1902,CAYUGA ISD,2023,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$38,995.00"
1902,CAYUGA ISD,2023,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,339,601.00"
1902,CAYUGA ISD,2023,6139,EMPLOYEE ALLOWANCES,"$3,600.00"
1902,CAYUGA ISD,2023,6141,SOCIAL SECURITY/MEDICARE,"$89,096.00"
1902,CAYUGA ISD,2023,6142,GROUP HEALTH & LIFE INSURANCE,"$175,754.00"
1902,CAYUGA ISD,2023,6143,WORKERS' COMPENSATION,"$51,733.00"
1902,CAYUGA ISD,2023,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$409,406.00"
1902,CAYUGA ISD,2023,6145,UNEMPLOYMENT COMPENSATION,"$3,779.00"
1902,CAYUGA ISD,2023,6146,TEACHER RETIREMENT/TRS CARE,"$340,430.00"
1902,CAYUGA ISD,2023,6149,EMPLOYEE BENEFITS,"$1,462.00"
1902,CAYUGA ISD,2023,6211,LEGAL SERVICES,"$37,852.00"
1902,CAYUGA ISD,2023,6212,AUDIT SERVICES,"$36,505.00"
1902,CAYUGA ISD,2023,6213,TAX APPRAISAL AND COLLECTION,"$58,985.00"
1902,CAYUGA ISD,2023,6219,PROFESSIONAL SERVICES,"$369,914.00"
1902,CAYUGA ISD,2023,6229,TUITION AND TRANSFER PAYMENTS,"$19,910.00"
1902,CAYUGA ISD,2023,6239,EDUCATION SERVICE CENTER SERVICES,"$96,070.00"
1902,CAYUGA ISD,2023,6249,CONTRACTED MAINTENANCE AND REPAIR,"$394,163.00"
1902,CAYUGA ISD,2023,6259,UTILITIES,"$255,969.00"
1902,CAYUGA ISD,2023,6269,RENTALS - OPERATING LEASES,"$35,400.00"
1902,CAYUGA ISD,2023,6291,CONSULTING SERVICES,"$41,000.00"
1902,CAYUGA ISD,2023,6299,MISCELLANEOUS CONTRACTED SERVICES,"$249,763.00"
1902,CAYUGA ISD,2023,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$73,581.00"
1902,CAYUGA ISD,2023,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$177,674.00"
1902,CAYUGA ISD,2023,6329,READING MATERIALS,"$4,335.00"
1902,CAYUGA ISD,2023,6339,TESTING MATERIALS,"$23,999.00"
1902,CAYUGA ISD,2023,6341,FOOD,"$203,013.00"
1902,CAYUGA ISD,2023,6342,NON-FOOD,"$21,480.00"
1902,CAYUGA ISD,2023,6343,ITEMS FOR SALE,"$3,835.00"
1902,CAYUGA ISD,2023,6344,USDA DONATED COMMODITIES,"$34,645.00"
1902,CAYUGA ISD,2023,6399,GENERAL SUPPLIES,"$702,388.00"
1902,CAYUGA ISD,2023,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$90,636.00"
1902,CAYUGA ISD,2023,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$18,837.00"
1902,CAYUGA ISD,2023,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$7,616.00"
1902,CAYUGA ISD,2023,6429,INSURANCE AND BONDING COSTS,"$84,662.00"
1902,CAYUGA ISD,2023,6439,ELECTION COSTS,"$8,525.00"
1902,CAYUGA ISD,2023,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$2,652.00"
1902,CAYUGA ISD,2023,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$219,006.00"
1902,CAYUGA ISD,2023,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$579,861.00"
1902,CAYUGA ISD,2023,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$16,279.00"
1902,CAYUGA ISD,2023,6495,DUES,"$2,210.00"
1902,CAYUGA ISD,2023,6499,MISCELLANEOUS OPERATING COSTS,"$117,858.00"
1902,CAYUGA ISD,2023,6619,LAND PURCHASE AND IMPROVEMENT,"$123,853.00"
1902,CAYUGA ISD,2023,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$608,391.00"
1902,CAYUGA ISD,2023,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$228,518.00"
1902,CAYUGA ISD,2023,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$419,382.00"
1902,CAYUGA ISD,2024,6112,SUBSTITUTE PAY,"$37,827.00"
1902,CAYUGA ISD,2024,6119,TEACHER PAY & OTHER PROFESSIONALS,"$4,826,053.00"
1902,CAYUGA ISD,2024,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$17,473.00"
1902,CAYUGA ISD,2024,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$29,713.00"
1902,CAYUGA ISD,2024,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,546,431.00"
1902,CAYUGA ISD,2024,6139,EMPLOYEE ALLOWANCES,"$3,600.00"
1902,CAYUGA ISD,2024,6141,SOCIAL SECURITY/MEDICARE,"$90,765.00"
1902,CAYUGA ISD,2024,6142,GROUP HEALTH & LIFE INSURANCE,"$176,522.00"
1902,CAYUGA ISD,2024,6143,WORKERS' COMPENSATION,"$35,216.00"
1902,CAYUGA ISD,2024,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$461,050.00"
1902,CAYUGA ISD,2024,6145,UNEMPLOYMENT COMPENSATION,"$3,483.00"
1902,CAYUGA ISD,2024,6146,TEACHER RETIREMENT/TRS CARE,"$346,588.00"
1902,CAYUGA ISD,2024,6149,EMPLOYEE BENEFITS,$446.00
1902,CAYUGA ISD,2024,6211,LEGAL SERVICES,"$18,647.00"
1902,CAYUGA ISD,2024,6212,AUDIT SERVICES,"$29,500.00"
1902,CAYUGA ISD,2024,6213,TAX APPRAISAL AND COLLECTION,"$73,384.00"
1902,CAYUGA ISD,2024,6219,PROFESSIONAL SERVICES,"$600,069.00"
1902,CAYUGA ISD,2024,6229,TUITION AND TRANSFER PAYMENTS,"$13,530.00"
1902,CAYUGA ISD,2024,6239,EDUCATION SERVICE CENTER SERVICES,"$94,685.00"
1902,CAYUGA ISD,2024,6249,CONTRACTED MAINTENANCE AND REPAIR,"$437,705.00"
1902,CAYUGA ISD,2024,6259,UTILITIES,"$219,060.00"
1902,CAYUGA ISD,2024,6269,RENTALS - SHORT TERM AND NON-CAPITALIZED LEASES,"$31,093.00"
1902,CAYUGA ISD,2024,6291,CONSULTING SERVICES,"$40,900.00"
1902,CAYUGA ISD,2024,6299,MISCELLANEOUS CONTRACTED SERVICES,"$274,732.00"
1902,CAYUGA ISD,2024,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$56,222.00"
1902,CAYUGA ISD,2024,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$162,428.00"
1902,CAYUGA ISD,2024,6329,READING MATERIALS,"$2,246.00"
1902,CAYUGA ISD,2024,6339,TESTING MATERIALS,"$31,236.00"
1902,CAYUGA ISD,2024,6341,FOOD,"$229,091.00"
1902,CAYUGA ISD,2024,6342,NON-FOOD,"$19,751.00"
1902,CAYUGA ISD,2024,6343,ITEMS FOR SALE,"$3,242.00"
1902,CAYUGA ISD,2024,6344,USDA DONATED COMMODITIES,"$21,728.00"
1902,CAYUGA ISD,2024,6399,GENERAL SUPPLIES,"$535,046.00"
1902,CAYUGA ISD,2024,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$94,018.00"
1902,CAYUGA ISD,2024,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$25,066.00"
1902,CAYUGA ISD,2024,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$7,630.00"
1902,CAYUGA ISD,2024,6429,INSURANCE AND BONDING COSTS,"$110,504.00"
1902,CAYUGA ISD,2024,6439,ELECTION COSTS,"$8,798.00"
1902,CAYUGA ISD,2024,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$2,489.00"
1902,CAYUGA ISD,2024,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$192,432.00"
1902,CAYUGA ISD,2024,6493,PAYMENTS TO MEMBER DISTRICT OF SHARED SERVICES ARRANGEMENTS,"$845,748.00"
1902,CAYUGA ISD,2024,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$22,228.00"
1902,CAYUGA ISD,2024,6495,DUES,"$2,017.00"
1902,CAYUGA ISD,2024,6499,MISCELLANEOUS OPERATING COSTS,"$112,066.00"
1902,CAYUGA ISD,2024,6599,OTHER DEBT SERVICE FEES,"$219,886.00"
1902,CAYUGA ISD,2024,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$1,050,959.00"
1902,CAYUGA ISD,2024,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$200,955.00"
1902,CAYUGA ISD,2024,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$21,113.00"
1903,ELKHART ISD,2018,6112,SUBSTITUTE PAY,"$204,392.00"
1903,ELKHART ISD,2018,6119,TEACHER PAY & OTHER PROFESSIONALS,"$6,069,758.00"
1903,ELKHART ISD,2018,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$12,641.00"
1903,ELKHART ISD,2018,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,649,925.00"
1903,ELKHART ISD,2018,6141,SOCIAL SECURITY/MEDICARE,"$102,073.00"
1903,ELKHART ISD,2018,6142,GROUP HEALTH & LIFE INSURANCE,"$273,724.00"
1903,ELKHART ISD,2018,6143,WORKERS' COMPENSATION,"$26,639.00"
1903,ELKHART ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$522,785.00"
1903,ELKHART ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$5,282.00"
1903,ELKHART ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$251,232.00"
1903,ELKHART ISD,2018,6149,EMPLOYEE BENEFITS,$250.00
1903,ELKHART ISD,2018,6211,LEGAL SERVICES,"$4,225.00"
1903,ELKHART ISD,2018,6212,AUDIT SERVICES,"$18,821.00"
1903,ELKHART ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$76,823.00"
1903,ELKHART ISD,2018,6219,PROFESSIONAL SERVICES,"$674,390.00"
1903,ELKHART ISD,2018,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$119,585.00"
1903,ELKHART ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$54,063.00"
1903,ELKHART ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$104,338.00"
1903,ELKHART ISD,2018,6259,UTILITIES,"$362,744.00"
1903,ELKHART ISD,2018,6269,RENTALS - OPERATING LEASES,"$79,574.00"
1903,ELKHART ISD,2018,6299,MISCELLANEOUS CONTRACTED SERVICES,$40.00
1903,ELKHART ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$71,948.00"
1903,ELKHART ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$159,309.00"
1903,ELKHART ISD,2018,6329,READING MATERIALS,"$8,366.00"
1903,ELKHART ISD,2018,6344,USDA DONATED COMMODITIES,"$47,157.00"
1903,ELKHART ISD,2018,6399,GENERAL SUPPLIES,"$414,258.00"
1903,ELKHART ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$44,870.00"
1903,ELKHART ISD,2018,6429,INSURANCE AND BONDING COSTS,"$91,486.00"
1903,ELKHART ISD,2018,6439,ELECTION COSTS,"$2,418.00"
1903,ELKHART ISD,2018,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$265,528.00"
1903,ELKHART ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$115,381.00"
1903,ELKHART ISD,2018,6511,BOND PRINCIPAL,"$188,523.00"
1903,ELKHART ISD,2018,6521,INTEREST ON BONDS,"$842,417.00"
1903,ELKHART ISD,2018,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$10,600.00"
1903,ELKHART ISD,2018,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$71,139.00"
1903,ELKHART ISD,2022,6112,SUBSTITUTE PAY,"$150,471.00"
1903,ELKHART ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$7,311,579.00"
1903,ELKHART ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$13,808.00"
1903,ELKHART ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$1,984,863.00"
1903,ELKHART ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$129,452.00"
1903,ELKHART ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$246,689.00"
1903,ELKHART ISD,2022,6143,WORKERS' COMPENSATION,"$39,185.00"
1903,ELKHART ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$647,894.00"
