228901,GROVETON ISD,771,768,742,769
228903,TRINITY ISD,1220,1200,1159,1238
228904,CENTERVILLE ISD,155,147,138,121
228905,APPLE SPRINGS ISD,207,207,205,199
229901,COLMESNEIL ISD,401,452,453,475
229903,WOODVILLE ISD,1215,1239,1263,1341
229904,WARREN ISD,1197,1268,1263,1302
229905,SPURGER ISD,368,362,371,393
229906,CHESTER ISD,187,213,213,206
230901,BIG SANDY ISD,673,671,659,715
230902,GILMER ISD,2923,2825,2678,2441
230903,ORE CITY ISD,807,825,861,939
230904,UNION HILL ISD,276,254,284,376
230905,HARMONY ISD,981,1009,1037,1075
230906,NEW DIANA ISD,1164,1186,1217,1100
230908,UNION GROVE ISD,737,761,703,740
231901,MCCAMEY ISD,498,505,523,556
231902,RANKIN ISD,295,318,312,309
232901,KNIPPA ISD,398,416,412,455
232902,SABINAL ISD,466,428,399,469
232903,UVALDE CISD,4062,4071,4116,4482
232904,UTOPIA ISD,201,194,213,238
233901,SAN FELIPE-DEL RIO CISD,9907,9947,9870,10579
233903,COMSTOCK ISD,200,222,240,212
234801,RANCH ACADEMY,74,93,75,102
234902,CANTON ISD,2367,2303,2284,2184
234903,EDGEWOOD ISD,1050,1042,1029,988
234904,GRAND SALINE ISD,1176,1214,1175,1105
234905,MARTINS MILL ISD,485,495,511,531
234906,VAN ISD,2351,2407,2373,2424
234907,WILLS POINT ISD,2863,2765,2635,2415
234909,FRUITVALE ISD,401,398,428,450
235901,BLOOMINGTON ISD,906,890,827,867
235902,VICTORIA ISD,13027,13246,13301,14303
235904,NURSERY ISD,137,135,136,116
236801,RAVEN SCHOOL,36,56,29,104
236802,SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,468,501,432,140
236901,NEW WAVERLY ISD,1066,1065,996,1069
236902,HUNTSVILLE ISD,11318,11313,15292,8274
237902,HEMPSTEAD ISD,1582,1638,1586,1606
237904,WALLER ISD,9283,8834,8386,7154
237905,ROYAL ISD,2729,2637,2575,2412
238902,MONAHANS-WICKETT-PYOTE ISD,2200,2197,2162,2328
238904,GRANDFALLS-ROYALTY ISD,138,137,148,162
239901,BRENHAM ISD,4865,4939,4881,5023
239903,BURTON ISD,588,532,523,456
240801,TRIUMPH PUBLIC HIGH SCHOOLS CENTRAL TEXAS,258,215,182,321
240901,LAREDO ISD,20592,20932,19757,24069
240903,UNITED ISD,41203,41381,39316,43308
240904,WEBB CISD,256,245,264,272
241901,BOLING ISD,1145,1146,1141,1124
241902,EAST BERNARD ISD,1002,974,965,954
241903,EL CAMPO ISD,3326,3349,3426,3675
241904,WHARTON ISD,1823,1844,1966,2097
241906,LOUISE ISD,521,534,518,519
242902,SHAMROCK ISD,344,360,382,426
242903,WHEELER ISD,386,387,408,465
242905,KELTON ISD,140,153,137,84
242906,FORT ELLIOTT CISD,158,153,159,135
243901,BURKBURNETT ISD,3267,3211,3314,3248
243902,ELECTRA ISD,444,456,454,415
243903,IOWA PARK CISD,1938,1895,1926,1839
243905,WICHITA FALLS ISD,12868,13296,13380,14096
243906,CITY VIEW ISD,1170,1133,1121,1058
244901,HARROLD ISD,152,138,105,114
244903,VERNON ISD,1769,1792,1871,2000
244905,NORTHSIDE ISD,234,243,236,214
245901,LASARA ISD,356,351,327,410
245902,LYFORD CISD,1440,1396,1428,1551
245903,RAYMONDVILLE ISD,1975,2018,1961,2088
245904,SAN PERLITA ISD,212,211,223,262
246801,MERIDIAN WORLD SCHOOL LLC,1729,1690,1684,1594
246802,GOODWATER MONTESSORI SCHOOL,396,410,369,303
246902,FLORENCE ISD,1153,1167,1117,1048
246904,GEORGETOWN ISD,13472,13155,12618,11537
246905,GRANGER ISD,561,549,506,447
246906,HUTTO ISD,10035,9620,8960,7240
246907,JARRELL ISD,3713,3360,2885,1705
246908,LIBERTY HILL ISD,8829,7869,6840,4023
246909,ROUND ROCK ISD,46197,46510,47167,49086
246911,TAYLOR ISD,3063,3138,3040,3198
246912,THRALL ISD,852,819,788,697
246913,LEANDER ISD,42593,42415,41780,39028
246914,COUPLAND ISD,296,285,263,165
247901,FLORESVILLE ISD,4080,4042,4016,4022
247903,LA VERNIA ISD,3467,3515,3363,3375
247904,POTH ISD,949,935,912,835
247906,STOCKDALE ISD,862,857,817,830
248901,KERMIT ISD,1342,1374,1271,1418
248902,WINK-LOVING ISD,445,431,407,434
249901,ALVORD ISD,850,821,789,709
249902,BOYD ISD,1293,1266,1232,1335
249903,BRIDGEPORT ISD,2119,2058,2031,2062
249904,CHICO ISD,558,549,576,608
249905,DECATUR ISD,3811,3838,3616,3344
249906,PARADISE ISD,1304,1298,1283,1193
249908,SLIDELL ISD,482,441,383,242
250902,HAWKINS ISD,792,769,747,687
250903,MINEOLA ISD,1662,1643,1632,1614
250904,QUITMAN ISD,1210,1216,1179,1121
250905,YANTIS ISD,348,387,368,394
250906,ALBA-GOLDEN ISD,834,823,861,885
250907,WINNSBORO ISD,1483,1539,1537,1522
251901,DENVER CITY ISD,1505,1557,1601,1689
251902,PLAINS ISD,421,431,412,448
252901,GRAHAM ISD,2183,2261,2297,2403
252902,NEWCASTLE ISD,225,220,212,231
252903,OLNEY ISD,728,729,698,677
253901,ZAPATA COUNTY ISD,3359,3376,3287,3521
254901,CRYSTAL CITY ISD,1716,1799,1785,1969
254902,LA PRYOR ISD,444,491,485,471
STATEWIDE,STATEWIDE,5531168,5518360,5427282,5377354
